Material;Material desc;Grupo art. Desc;Jerar;NEGOCIO desc;Tipo producto;Familia
4899;"GRILLETE LIRA ALTA RESISTENCIA 1""";GRILLETES;"	ACCESORIOS AMARRE";MANEJO DE CARGA;Grilletes;Grillete de alta resistencia
4900;"GRILLETE LIRA ALTA RESISTENCIA 1-1/8""";GRILLETES;"	ACCESORIOS AMARRE";MANEJO DE CARGA;Grilletes;Grillete de alta resistencia
4901;"GRILLETE LIRA ALTA RESISTENCIA 1-1/4""";GRILLETES;"	ACCESORIOS AMARRE";MANEJO DE CARGA;Grilletes;Grillete de alta resistencia
4902;"GRILLETE LIRA ALTA RESISTENCIA 1-3/8""";GRILLETES;"	ACCESORIOS AMARRE";MANEJO DE CARGA;Grilletes;Grillete de alta resistencia
4903;"GRILLETE LIRA ALTA RESISTENCIA 1-1/2""";GRILLETES;"	ACCESORIOS AMARRE";MANEJO DE CARGA;Grilletes;Grillete de alta resistencia
4904;"GRILLETE LIRA ALTA RESISTENCIA 1-3/4""";GRILLETES;"	ACCESORIOS AMARRE";MANEJO DE CARGA;Grilletes;Grillete de alta resistencia
4905;"GRILLETE LIRA ALTA RESISTENCIA 2""";GRILLETES;"	ACCESORIOS AMARRE";MANEJO DE CARGA;Grilletes;Grillete de alta resistencia
4928;"AMARRA ALTA RESISTENCIA 1/8""";AMARRAS;"	ACCESORIOS AMARRE";MANEJO DE CARGA;Amarras;Amarra de alta resistencia
4929;"AMARRA ALTA RESISTENCIA 1/4""";AMARRAS;"	ACCESORIOS AMARRE";MANEJO DE CARGA;Amarras;Amarra de alta resistencia
4930;"AMARRA ALTA RESISTENCIA 5/16""";AMARRAS;"	ACCESORIOS AMARRE";MANEJO DE CARGA;Amarras;Amarra de alta resistencia
4931;"AMARRA ALTA RESISTENCIA 3/8""";AMARRAS;"	ACCESORIOS AMARRE";MANEJO DE CARGA;Amarras;Amarra de alta resistencia
4933;"AMARRA ALTA RESISTENCIA 1/2""";AMARRAS;"	ACCESORIOS AMARRE";MANEJO DE CARGA;Amarras;Amarra de alta resistencia
4935;"AMARRA ALTA RESISTENCIA 5/8""";AMARRAS;"	ACCESORIOS AMARRE";MANEJO DE CARGA;Amarras;Amarra de alta resistencia
4936;"AMARRA ALTA RESISTENCIA 3/4""";AMARRAS;"	ACCESORIOS AMARRE";MANEJO DE CARGA;Amarras;Amarra de alta resistencia
4937;"AMARRA ALTA RESISTENCIA 7/8""";AMARRAS;"	ACCESORIOS AMARRE";MANEJO DE CARGA;Amarras;Amarra de alta resistencia
4938;"AMARRA ALTA RESISTENCIA 1""";AMARRAS;"	ACCESORIOS AMARRE";MANEJO DE CARGA;Amarras;Amarra de alta resistencia
4939;"AMARRA ALTA RESISTENCIA 1-1/8""";AMARRAS;"	ACCESORIOS AMARRE";MANEJO DE CARGA;Amarras;Amarra de alta resistencia
4940;"AMARRA ALTA RESISTENCIA 1-1/4""";AMARRAS;"	ACCESORIOS AMARRE";MANEJO DE CARGA;Amarras;Amarra de alta resistencia
4960;"GUARDACABO ALTA RESISTENCIA 1/4""";GUARDACABOS;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;Guardacabo de alta resistencia;Guardacabo de alta resistencia
4961;"GUARDACABO ALTA RESISTENCIA 5/16""";GUARDACABOS;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;Guardacabo de alta resistencia;Guardacabo de alta resistencia
4962;"GUARDACABO ALTA RESISTENCIA 3/8""";GUARDACABOS;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;Guardacabo de alta resistencia;Guardacabo de alta resistencia
4963;"GUARDACABO ALTA RESISTENCIA 1/2""";GUARDACABOS;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;Guardacabo de alta resistencia;Guardacabo de alta resistencia
4965;"GUARDACABO ALTA RESISTENCIA 5/8""";GUARDACABOS;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;Guardacabo de alta resistencia;Guardacabo de alta resistencia
4966;"GUARDACABO ALTA RESISTENCIA 3/4""";GUARDACABOS;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;Guardacabo de alta resistencia;Guardacabo de alta resistencia
4967;"GUARDACABO ALTA RESISTENCIA 7/8""";GUARDACABOS;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;Guardacabo de alta resistencia;Guardacabo de alta resistencia
4968;"GUARDACABO ALTA RESISTENCIA 1""";GUARDACABOS;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;Guardacabo de alta resistencia;Guardacabo de alta resistencia
4969;"GUARDACABO ALTA RESISTENCIA 1-1/8""";GUARDACABOS;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;Guardacabo de alta resistencia;Guardacabo de alta resistencia
4970;"GUARDACABO ALTA RESISTENCIA 1-1/4""";GUARDACABOS;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;Guardacabo de alta resistencia;Guardacabo de alta resistencia
4971;"GUARDACABO ALTA RESISTENCIA 1-3/8""";GUARDACABOS;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;Guardacabo de alta resistencia;Guardacabo de alta resistencia
4973;"GUARDACABO ALTA RESISTENCIA 2""";GUARDACABOS;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;Guardacabo de alta resistencia;Guardacabo de alta resistencia
5036;CADENA AC ESLAB CORTO NEGRA GR-800 7,0MM;CADENAS IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios cadena;Cadena de izaje
5038;CADENA AC ESLAB CORTO NEG GR-800 10,0MM;CADENAS IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios cadena;Cadena de izaje
5039;CADENA AC ESLAB CORTO NEG GR-800 13,0MM;CADENAS IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios cadena;Cadena de izaje
5040;CADENA AC ESLAB CORTO NEG GR-800 16,0MM;CADENAS IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios cadena;Cadena de izaje
5041;CADENA AC ESLAB CORTO NEG GR-800 20,0MM;CADENAS IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios cadena;Cadena de izaje
5042;CADENA AC ESLAB CORTO NEG GR-800 22,0MM;CADENAS IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios cadena;Cadena de izaje
5043;CADENA AC ESLAB CORTO NEG GR-800 26,0MM;CADENAS IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios cadena;Cadena de izaje
5044;CADENA AC ESLAB CORTO NEG GR-800 32,0MM;CADENAS IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios cadena;Cadena de izaje
5055;ESLABON ARTICULADO P/CADENA 6,0MM;CONECTORES IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios cadena;Eslabón articulado
5057;ESLABON ARTICULADO P/CADENA 7,00MM;CONECTORES IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios cadena;Eslabón articulado
5058;ESLABON ARTICULADO P/CADENA 10,00MM;CONECTORES IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios cadena;Eslabón articulado
5059;ESLABON ARTICULADO P/CADENA 13,00MM;CONECTORES IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios cadena;Eslabón articulado
5060;ESLABON ARTICULADO P/CADENA 16,00MM;CONECTORES IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios cadena;Eslabón articulado
5061;ESLABON ARTICULADO P/CADENA 20,00MM;CONECTORES IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios cadena;Eslabón articulado
5062;ESLABON ARTICULADO P/CADENA 22,00MM;CONECTORES IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios cadena;Eslabón articulado
5063;ESLABON ARTICULADO P/CADENA 26,00MM;CONECTORES IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios cadena;Eslabón articulado
5064;ESLABON ARTICULADO P/CADENA 32,00MM;CONECTORES IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios cadena;Eslabón articulado
5074;"GANCHO GRILLETE ACORTADOR 7/8""";GANCHO DE IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Garras para izaje;Gancho grillete acortador
5077;GANCHO OJO FIJO C/SEGURO 7,00MM;GANCHO DE IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Garras para izaje;Gancho ojo fijo con seguro
5078;GANCHO OJO FIJO C/SEGURO 10,00MM;GANCHO DE IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Garras para izaje;Gancho ojo fijo con seguro
5079;GANCHO OJO FIJO C/SEGURO 13,00MM;GANCHO DE IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Garras para izaje;Gancho ojo fijo con seguro
5080;GANCHO OJO FIJO C/SEGURO 16,00MM;GANCHO DE IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Garras para izaje;Gancho ojo fijo con seguro
5081;GANCHO OJO FIJO C/SEGURO 20,00MM;GANCHO DE IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Garras para izaje;Gancho ojo fijo con seguro
5082;GANCHO OJO FIJO C/SEGURO 22,00MM;GANCHO DE IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Garras para izaje;Gancho ojo fijo con seguro
5084;GANCHO OJO FIJO C/SEGURO 26,00MM;GANCHO DE IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Garras para izaje;Gancho ojo fijo con seguro
5085;GANCHO GRILLETE C/SEGURO 7.00MM;GANCHO DE IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Garras para izaje;Gancho grillete con seguro
5086;GANCHO GRILLETE C/SEGURO 10,00MM;GANCHO DE IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Garras para izaje;Gancho grillete con seguro
5087;GANCHO GRILLETE C/SEGURO 13,00MM;GANCHO DE IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Garras para izaje;Gancho grillete con seguro
5088;GANCHO GRILLETE C/SEGURO 16,00MM;GANCHO DE IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Garras para izaje;Gancho grillete con seguro
5089;GANCHO GRILLETE C/SEGURO 20,00MM;GANCHO DE IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Garras para izaje;Gancho grillete con seguro
5091;GANCHO GRILLETE ACORTADOR CADENA 7MM;GANCHO DE IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Garras para izaje;Gancho grillete acortador cadena
5092;GANCHO GRILLETE ACORTADOR CADENA 10MM;GANCHO DE IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Garras para izaje;Gancho grillete acortador cadena
5093;GANCHO GRILLETE ACORTADOR CADENA 13MM;GANCHO DE IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Garras para izaje;Gancho grillete acortador cadena
5094;GANCHO GRILLETE ACORTADOR CADENA 16MM;GANCHO DE IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Garras para izaje;Gancho grillete acortador cadena
5095;GANCHO ACORTADOR CADENA OJO FIJO 13MM;GANCHO DE IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Garras para izaje;Gancho acortador cadena ojo fijo
5096;GANCHO ACORTADOR CADENA OJO FIJO 22MM;GANCHO DE IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Garras para izaje;Gancho acortador cadena ojo fijo
5097;GANCHO ACORTADOR CADENA OJO FIJO 26MM;GANCHO DE IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Garras para izaje;Gancho acortador cadena ojo fijo
5102;ARGOLLA OVAL S/SOLDADURA 10,0MM;ARGOLLAS IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios y repuestos tecle;Argolla
5103;ARGOLLA OVAL S/SOLDADURA 14,0MM;ARGOLLAS IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios y repuestos tecle;Argolla ovalada
5104;ARGOLLA OVAL S/SOLDADURA 16,0MM;ARGOLLAS IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios y repuestos tecle;Argolla ovalada
5105;ARGOLLA OVAL S/SOLDADURA 20,0MM;ARGOLLAS IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios y repuestos tecle;Argolla
5106;ARGOLLA OVAL S/SOLDADURA 26,0MM;ARGOLLAS IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios y repuestos tecle;Argolla ovalada
5107;ARGOLLA OVAL S/SOLDADURA 32,0MM;ARGOLLAS IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios y repuestos tecle;Argolla ovalada
5108;ARGOLLA OVAL S/SOLDADURA 40,0MM;ARGOLLAS IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios y repuestos tecle;Argolla
5109;ARGOLLA OVAL S/SOLDADURA 45,0MM;ARGOLLAS IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios y repuestos tecle;Argolla ovalada
5110;ARGOLLA OVAL S/SOLDADURA 50,0MM;ARGOLLAS IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios y repuestos tecle;Argolla ovalada
5112;ARGOLLA OVAL 2 ENSAMBLES S/SOLD 20,0MM;ARGOLLAS IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios y repuestos tecle;Argolla
5113;ARGOLLA OVAL 2 ENSAMBLES S/SOLD 26,0MM;ARGOLLAS IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios y repuestos tecle;Argolla ovalada
5114;ARGOLLA OVAL 2 ENSAMBLES S/SOLD 32,0MM;ARGOLLAS IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios y repuestos tecle;Argolla ovalada dos ensambles
5115;ARGOLLA OVAL 2 ENSAMBLES S/SOLD 40,0MM;ARGOLLAS IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios y repuestos tecle;Argolla ovalada dos ensambles
5116;ARGOLLA OVAL 2 ENSAMBLES S/SOLD 45,0MM;ARGOLLAS IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios y repuestos tecle;Argolla ovalada dos ensambles
5117;ARGOLLA OVAL 2 ENSAMBLES S/SOLD 50,0MM;ARGOLLAS IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios y repuestos tecle;Argolla ovalada dos ensambles
5118;ARGOLLA OVAL 2 ENSAMBLES S/SOLD 60,0MM;ARGOLLAS IZAJE;"	MANIOBRAS IZAJE";MANEJO DE CARGA;Accesorios y repuestos tecle;Argolla
5192;"ARGOLLA P/ESTROBO FORESTAL I 7/8X4""";ACCESORIOS FORESTAL;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;;
5193;"ARGOLLA ESTROBO FORESTAL I 7/8X5-1/2""";ACCESORIOS FORESTAL;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;;
5199;"DESLIZADOR RECTO (I) FORES 1/2""";ACCESORIOS FORESTAL;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;;
5200;"DESLIZADOR RECTO (I) FORES 5/8""";ACCESORIOS FORESTAL;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;;
5202;"DESLIZADOR CURVO (I) FORES 9/16""";ACCESORIOS FORESTAL;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;;
5214;"GIRATORIO FOREST P/CARRO 9/16-5/8""";ACCESORIOS FORESTAL;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;;
5215;TERMINAL BUZON P/ESTROBOS;TERMINAL;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;;
5220;TEE P/CABLE CENTRAL;ACCESORIOS FORESTAL;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;;
5227;"TOPES PRENSADOS 3/8""";TERMINAL;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;Accesorios y repuestos tecle;Tope prensado
5228;"TOPES PRENSADOS 1/2""";TERMINAL;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;;
5229;"TOPES PRENSADOS 9/16""";TERMINAL;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;;
5230;"TOPES PRENSADOS 5/8""";TERMINAL;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;;
5231;"TOPES PRENSADOS 3/4""";TERMINAL;"	ESTROBOS CABLES IZAJE TRACCIÓN";MANEJO DE CARGA;;
5250;HILO NYLON TOR NEGRO PRIMOLITADO 210/21;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5251;HILO NYLON TOR NEGRO PRIMOLITADO 210/24;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5252;HILO NYLON TOR NEGRO PRIMOLITADO 210/27;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5253;HILO NYLON TOR NEGRO PRIMOLITADO 210/36;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5254;HILO NYLON TOR NEGRO PRIMOLITADO 210/42;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5255;HILO NYLON TOR NEGRO PRIMOLITADO 210/48;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5256;HILO NYLON TOR NEGRO PRIMOLITADO 210/54;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5257;HILO NYLON TOR NEGRO PRIMOLITADO 210/60;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5258;HILO NYLON TOR NEGRO PRIMOLITADO 210/72;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5260;HILO NYLON TOR NEGRO PRIMOLITADO 210/96;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5261;HILO NYLON TOR NEGRO PRIMOLITAD 210/120;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5264;HILO NYLON TOR NEGRO PRIMOLITAD 210/180;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5271;HILO NYLON TRENZADO NEGRO PRIMOL 210/72;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5273;HILO NYLON TRENZADO NEGRO PRIMOL 210/84;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5274;HILO NYLON TRENZADO NEGRO PRIMOL 210/96;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5275;HILO NYLON TRENZADO NEGRO PRIMOL 210/120;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5276;HILO NYLON TRENZADO NEGRO PRIMOL 210/128;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5277;HILO NYLON TRENZADO NEGRO PRIMOL 210/144;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5278;HILO NYLON TRENZADO NEGRO PRIMOL 210/160;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5279;HILO NYLON TRENZADO NEGRO PRIMOL 210/180;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5280;HILO NYLON TRENZADO NEGRO PRIMOL 210/192;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5282;HILO NYLON TRENZADO NEGRO 210/1024;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5283;HILO NYLON TRENZADO NEGRO PRIMOL 210/240;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5285;HILO NYLON TRENZADO NEGRO PRIMOL 210/360;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5286;HILO NYLON TRENZADO NEGRO PRIMOL 210/480;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5296;HILO NYLON TRENZADO BLANCO 210/96;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5297;HILO NYLON TRENZADO BLANCO 210/128;HILOS NYLON;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5307;FLOTADOR SHE-50 EVA;FLOTADORES Y PLOMOS;"	ACCESORIOS CONTENCIÓN";MANEJO DE CARGA;;
5316;ANZUELO (A) 2330DT CURVO ARGOLLA N-6;ACCESORIOS PESCA;"	ACCESORIOS CONTENCIÓN";MANEJO DE CARGA;Accesorios pesca;Anzuelo curvo
5317;ANZUELO (A) 2330DT CURVO ARGOLLA N-7;ACCESORIOS PESCA;"	ACCESORIOS CONTENCIÓN";MANEJO DE CARGA;Accesorios pesca;Anzuelo curvo
5318;ANZUELO (A) 2330DT CURVO ARGOLLA N-8;ACCESORIOS PESCA;"	ACCESORIOS CONTENCIÓN";MANEJO DE CARGA;Accesorios pesca;Anzuelo curvo
5319;ANZUELO (A) 2330DT CURVO ARGOLLA N-9;ACCESORIOS PESCA;"	ACCESORIOS CONTENCIÓN";MANEJO DE CARGA;Accesorios pesca;Anzuelo curvo
5322;ANZUELO (A) 4201 N-18/0;ACCESORIOS PESCA;"	ACCESORIOS CONTENCIÓN";MANEJO DE CARGA;;
5407;"RED ANCHOV C/NUDO 210/9 1/2""X360MAX100BL";REDES NYLON;"	REDES SINTÉTICAS";MANEJO DE CARGA;;
5409;"RED ANCHOV C/NUD 210/12 1/2""X360MAX100BL";REDES NYLON;"	REDES SINTÉTICAS";MANEJO DE CARGA;;
5410;RED ANCHOV C/NUD 210/12 9/16X320MAX100BL;REDES NYLON;"	REDES SINTÉTICAS";MANEJO DE CARGA;;
5411;"RED ANCHOV C/NUD 210/15 1/2""X360MAX100BL";REDES NYLON;"	REDES SINTÉTICAS";MANEJO DE CARGA;;
5412;RED ANCHOV C/NUD 210/18 9/16X320MAX100BL;REDES NYLON;"	REDES SINTÉTICAS";MANEJO DE CARGA;;
5413;RED ANCHOV C/NUD 210/21 9/16X320MAX100BL;REDES NYLON;"	REDES SINTÉTICAS";MANEJO DE CARGA;;
5414;RED ANCHOV C/NUD 210/24 9/16X320MAX100BL;REDES NYLON;"	REDES SINTÉTICAS";MANEJO DE CARGA;;
5415;RED ANCHOV C/NUD 210/27 9/16X320MAX100BL;REDES NYLON;"	REDES SINTÉTICAS";MANEJO DE CARGA;;
5417;RED ANCHOV C/NUD 210/30 9/16X320MAX100BL;REDES NYLON;"	REDES SINTÉTICAS";MANEJO DE CARGA;;
5418;RED ANCHOV C/NUD 210/33 9/16X320MAX100BL;REDES NYLON;"	REDES SINTÉTICAS";MANEJO DE CARGA;;
5419;RED ANCHOV C/NUD 210/36 9/16X320MAX100BL;REDES NYLON;"	REDES SINTÉTICAS";MANEJO DE CARGA;;
5439;"RED C/NUDO VERDE 210/21 14""X50MAX55BL";REDES NYLON;"	REDES SINTÉTICAS";MANEJO DE CARGA;;
5483;BOBINA NYLON MONOFILAMENTO 0,30MM 1,0KG;HILOS MONOFILAMENTOS;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5486;BOBINA NYLON MONOFILAMENTO 0,50MM 0,5KG;HILOS MONOFILAMENTOS;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5487;BOBINA NYLON MONOFILAMENTO 0,60MM 0,5KG;HILOS MONOFILAMENTOS;"	FIBRAS SINTÉTICAS";MANEJO DE CARGA;;
5523;FLOTADOR ARTESANAL PROFUN VERDE N-30/6;FLOTADORES Y PLOMOS;"	ACCESORIOS CONTENCIÓN";MANEJO DE CARGA;;
5540;"LUCES QUIMICAS INDIVIDUAL 6"" LARGO";ACCESORIOS PESCA;"	ACCESORIOS CONTENCIÓN";MANEJO DE CARGA;Accesorios pesca;Luz química
5543;TRAPOS TIPO INDUSTRIAL;ACCESORIOS PESCA;"	ACCESORIOS CONTENCIÓN";MANEJO DE CARGA;;
5555;CHALECO REFLECTANTE NARANJO ECONOMICO;SEGURIDAD VIAL;"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Chalecos reflectantes;
5556;CHALECO REFLECTANTE MALLA VERDE NEON;SEGURIDAD VIAL;"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Chalecos reflectantes;
5558;ARNES REFLECTANTE NARANJO;SEGURIDAD VIAL;"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Protección de caídas;
5562;PALETA DE SENALIZACION VIAL ROJO/VERDE;SEGURIDAD VIAL;"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Elementos de canalización;
5567;"CONO NARANJO 28"" 2 CINTAS REFL BASE CUAD";SEGURIDAD VIAL;"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Elementos de canalización;
5568;"CONO NARANJO 36"" 2 CINTAS REFL BASE CUAD";SEGURIDAD VIAL;"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;Elementos de canalización;
5579;BATERIA DE REEMPLAZO PARA LUZ BARRICADA;SEGURIDAD VIAL;"	PROTECCION PASIVA";SEGURIDAD INDUSTRIAL;;
5738;OVEROL MEZCL INDUSTRIAL T-50;ROPA DE TRABAJO;"	TEXTIL";SEGURIDAD INDUSTRIAL;;
5739;OVEROL MEZCL INDUSTRIAL T-52;ROPA DE TRABAJO;"	TEXTIL";SEGURIDAD INDUSTRIAL;;
5740;OVEROL MEZCL INDUSTRIAL T-54;ROPA DE TRABAJO;"	TEXTIL";SEGURIDAD INDUSTRIAL;;
5741;OVEROL MEZCL INDUSTRIAL T-56;ROPA DE TRABAJO;"	TEXTIL";SEGURIDAD INDUSTRIAL;;
5742;OVEROL MEZCL INDUSTRIAL T-58;ROPA CORPORATIVA;"	TEXTIL";SEGURIDAD INDUSTRIAL;;
5753;BUZO PILOTO POPL GRIS T-L;ROPA CORPORATIVA;"	TEXTIL";SEGURIDAD INDUSTRIAL;;
5755;BUZO PILOTO POPL GRIS T-XXL;ROPA DE TRABAJO;"	TEXTIL";SEGURIDAD INDUSTRIAL;;
5757;BUZO PILOTO POPL AZL T-M;ROPA DE TRABAJO;"	TEXTIL";SEGURIDAD INDUSTRIAL;Ropa de trabajo;
5758;BUZO PILOTO POPL AZL T-L;ROPA DE TRABAJO;"	TEXTIL";SEGURIDAD INDUSTRIAL;Ropa de trabajo;
5759;BUZO PILOTO POPL AZL T-XL;ROPA DE TRABAJO;"	TEXTIL";SEGURIDAD INDUSTRIAL;Ropa de trabajo;
5760;BUZO PILOTO POPL AZL T-XXL;ROPA DE TRABAJO;"	TEXTIL";SEGURIDAD INDUSTRIAL;Ropa de trabajo;
5764;BUZO PILOTO POPL AZL T-L;ROPA DE TRABAJO;"	TEXTIL";SEGURIDAD INDUSTRIAL;;
